amenity,lat,lon,name
bicycle_rental,49.2589114,-123.1095676,Columbia & 14th
bicycle_rental,49.2650434,-123.1237691,7th & Laurel
bicycle_rental,49.267233,-123.1531863,5th & Arbutus
bicycle_rental,49.2709252,-123.1259935,David Lam Park - West
bicycle_rental,49.2589484,-123.152613,Arbutus Greenway & 14th
bicycle_rental,49.2584988,-123.1048152,14th & Ontario
bicycle_rental,49.2831979,-123.1204825,Vancouver Art Gallery - North Plaza
bicycle_rental,49.2856836,-123.1118234,Van City Bikes
bicycle_rental,49.2636196,-123.099236,8th & Scotia
bicycle_rental,49.2655497,-123.1002412,6th & Main
bicycle_rental,49.2588295,-123.1313655,14th & Alder
bicycle_rental,49.2979505,-123.1306813,Stanley Park - Information Booth
bicycle_rental,49.2986558,-123.1212092,Stanley Park - Totem Poles
bicycle_rental,49.2992547,-123.1303286,Stanley Park - Vancouver Aquarium
bicycle_rental,49.2943135,-123.1487139,Stanley Park - Second Beach South
bicycle_rental,49.2953393,-123.1504703,Stanley Park - Second Beach North
bicycle_rental,49.284275,-123.1191619,
bicycle_rental,49.2839768,-123.0652119,Triumph & Victoria
bicycle_rental,49.2832115,-123.0703905,Commercial & Pandora
bicycle_rental,49.2840577,-123.095047,Alexander & Dunlevy
bicycle_rental,49.2839923,-123.0911062,Alexander & Railway
bicycle_rental,49.2707276,-123.1461997,1st & Chestnut
bicycle_rental,49.2785197,-123.1000524,Georgia & Main
bicycle_rental,49.2781965,-123.1369457,Aquatic Centre
bicycle_rental,49.266316,-123.1161009,Olympic Village Station
bicycle_rental,49.2635448,-123.148081,Cypress & Broadway
bicycle_rental,49.2808952,-123.130541,Thurlow & Pendrell
bicycle_rental,49.286095,-123.1132237,Cordova & Granville
bicycle_rental,49.2756105,-123.102698,Creekside Park North
bicycle_rental,49.2901111,-123.12703,
bicycle_rental,49.3100841,-123.0826619,Coastal Cogs
bicycle_rental,49.2716914,-123.1042968,Ontario & Seawall
bicycle_rental,49.270861,-123.1150229,Spyglass & Seawall
bicycle_rental,49.2622822,-123.1142145,10th & Cambie
bicycle_rental,49.275649,-123.1170024,Beatty & Nelson
bicycle_rental,49.2905224,-123.136222,
bicycle_rental,49.2791766,-123.119232,
bicycle_rental,49.2565028,-123.0754794,15th & Knight
bicycle_rental,49.2587815,-123.0927683,13th & St. George
bicycle_rental,49.2620812,-123.1018465,10th & Main
bicycle_rental,49.2653522,-123.1457925,Burrard & 7th
bicycle_rental,49.2667647,-123.1411494,Arbutus & Fir
bicycle_rental,49.2860549,-123.1241903,Georgia & Thurlow
bicycle_rental,49.2634568,-123.0888362,8th & Fraser
bicycle_rental,49.2752543,-123.1325611,Beach & Hornby
bicycle_rental,49.2599774,-123.2511503,
bicycle_rental,49.2890985,-123.121827,Cordova & Bute
bicycle_rental,49.2736718,-123.1022542,Science World
bicycle_rental,49.2801197,-123.0741648,McLean & Pender
bicycle_rental,49.2737663,-123.0927082,Thornton & National
bicycle_rental,49.2707346,-123.0736192,Woodland & Graveley
bicycle_rental,49.2567266,-123.0965455,Prince Edward & 16th
bicycle_rental,49.2567901,-123.0656984,15th & Victoria
bicycle_rental,49.2652155,-123.0906761,6th & Carolina
bicycle_rental,49.2581393,-123.096343,Prince Edward & 14th
bicycle_rental,49.2652349,-123.0954559,6th & Prince Edward
bicycle_rental,49.2809374,-123.1153534,Georgia & Homer
bicycle_rental,49.2832577,-123.1422531,Beach & Cardero
bicycle_rental,49.2733557,-123.1545317,Kits Beach
bicycle_rental,49.3795295,-123.3325116,Bowen eBikes
bicycle_rental,49.0906226,-123.0840493,Ray's Cycle Service
bicycle_rental,49.2775071,-123.0812952,Glen & Union
bicycle_rental,49.2793622,-123.0909562,Keefer & Princess
bicycle_rental,49.2743143,-123.0984626,Station & National
bicycle_rental,49.2855326,-123.1383859,
bicycle_rental,49.2580237,-123.0833488,Windsor & 14th
bicycle_rental,49.2579521,-123.0895274,14th & Fraser
bicycle_rental,49.2611644,-123.0659828,Victoria & 10th
bicycle_rental,49.2666307,-123.0658618,Victoria & 4th
bicycle_rental,49.2801793,-123.0660122,Pender & Victoria
bicycle_rental,49.2803186,-123.0700656,Pender & Commercial
bicycle_rental,49.2877533,-123.1239048,Melville & Bute
bicycle_rental,49.2773948,-123.0704165,Commercial & Adanac
bicycle_rental,49.2776591,-123.0735579,Adanac & McLean
bicycle_rental,49.2810403,-123.1044111,Carrall & Hastings
bicycle_rental,49.2642309,-123.0738623,7th & Woodland
bicycle_rental,49.2776095,-123.095793,Union & Dunlevy
bicycle_rental,49.2802712,-123.0970897,Pender & Gore
bicycle_rental,49.2806434,-123.084749,Campbell & Hastings
bicycle_rental,49.2731187,-123.0731844,Charles & Woodland
bicycle_rental,49.2666761,-123.0734696,Woodland & 4th
bicycle_rental,49.2644331,-123.0851365,St Catherines & 7th
bicycle_rental,49.2635225,-123.0956253,8th & Prince Edward
bicycle_rental,49.2674701,-123.0907444,Carolina & Great Northern Way
bicycle_rental,49.2546874,-123.1013355,18th & Main
bicycle_rental,49.258781,-123.1271099,14th & Oak
bicycle_rental,49.2876362,-123.1272215,Alberni & Jervis
bicycle_rental,49.2527004,-123.101258,20th & Main
bicycle_rental,49.2703309,-123.1027341,Quebec & 1st
bicycle_rental,49.2651767,-123.1310129,7th & Alder
bicycle_rental,49.2848699,-123.128767,Bute & Barclay
bicycle_rental,49.2639535,-123.1126594,8th & Yukon
bicycle_rental,49.282386,-123.1245697,Smithe & Burrard
bicycle_rental,49.2777049,-123.0917253,Princess & Union
bicycle_rental,49.2758553,-123.0719018,Britannia Parking Lot
bicycle_rental,49.1946439,-123.1309839,
bicycle_rental,49.2619701,-123.0973416,10th & Kingsway
bicycle_rental,49.2772762,-123.0873497,Hawks & Union
bicycle_rental,49.2792153,-123.0874912,Keefer & Hawks
bicycle_rental,49.2706381,-123.1348612,Granville Island
bicycle_rental,49.2844582,-123.1111846,Richards & Cordova
bicycle_rental,49.3026103,-123.1556398,Stanley Park - Third Beach Parking Lot
bicycle_rental,49.2584159,-123.1007729,
car_sharing,49.2729146,-123.1539774,
car_sharing,49.2623612,-123.1133849,
car_sharing,49.262368,-123.1139533,
car_sharing,49.2606351,-123.1133584,
car_sharing,49.280558,-123.1345339,
car_sharing,49.2792802,-123.122108,
car_sharing,49.288517,-123.120013,
car_sharing,49.2801608,-123.131798,
car_sharing,49.2922595,-123.1436289,
car_sharing,49.2916382,-123.1417864,
car_sharing,49.2845547,-123.1364417,
car_sharing,49.2789626,-123.132118,
car_sharing,49.2823816,-123.131219,
car_sharing,49.2697563,-123.102383,
car_sharing,49.2029981,-122.9142322,
car_sharing,49.2116471,-122.920587,
car_sharing,49.2744728,-123.1164153,
car_sharing,49.2826694,-123.131353,
car_sharing,49.2625175,-123.135242,
car_sharing,49.2881731,-123.14088,
car_sharing,49.2801479,-123.1260259,
car_sharing,49.2667304,-123.1159932,
car_sharing,49.2663226,-123.12727,
car_sharing,49.2725154,-123.1360606,
car_sharing,49.2762126,-123.1352347,
car_sharing,49.2037428,-122.9141312,
car_sharing,49.2750737,-122.8002837,
car_sharing,49.254242,-123.2330308,
car_sharing,49.2535042,-123.2344079,
car_sharing,49.26125,-123.2406722,
car_sharing,49.2592405,-123.2461305,
car_sharing,49.2583699,-123.235868,
car_sharing,49.2743709,-123.1167987,
car_sharing,49.2626624,-123.1141661,
car_sharing,49.2626406,-123.1138547,
car_sharing,49.2624998,-123.1137717,
car_sharing,49.2625113,-123.1136974,
car_sharing,49.2623488,-123.1132159,
car_sharing,49.2606885,-123.1145885,
car_sharing,49.2666761,-123.1161025,
car_sharing,49.2513431,-123.2359782,
car_sharing,49.2654987,-123.2450025,
car_sharing,49.2723414,-123.1004578,
car_sharing,49.2816641,-123.115876,
car_sharing,49.2811724,-123.109819,
car_sharing,49.291036,-123.1449559,
car_sharing,49.2611822,-123.069092,
car_sharing,49.2323416,-122.882883,
car_sharing,49.2323376,-122.883123,
car_sharing,49.2721016,-123.1004781,
car_sharing,49.2690556,-123.2481259,Evo
car_sharing,49.2626754,-123.2555288,Evo
car_sharing,49.2600839,-123.2494134,Evo
car_sharing,49.2798985,-123.112155,
